date,IDLieu,IDProduit,nbVentes,coût,bénéfice_pc,coût_pc,bénéfice
2020-12-29,AJ-10795_32216,OFF-AR-10003958,2,4.66,0.1123809524,0.8876190476,0.59
2020-12-29,AJ-10795_32216,TEC-AC-10001714,6,150.78,0.2125137097,0.7874862903,40.69
2020-12-29,AJ-10795_32216,TEC-PH-10002923,2,54.0,0.0875295708,0.9124704292,5.18
2021-09-14,FM-14215_27405,FUR-CH-10002880,1,109.46,-0.1125114341,1.1125114341,-11.07
2021-09-14,FM-14215_27405,FUR-FU-10001546,2,16.02,0.0626097133,0.9373902867,1.07
2021-03-11,AC-10660_94109,TEC-PH-10003800,2,104.92,-0.2375560274,1.2375560274,-20.14
2021-11-08,KC-16540_77041,OFF-BI-10002393,2,6.2,-1.6956521739,2.6956521739,-3.9
2021-10-22,AS-10285_94109,OFF-BI-10002225,3,32.2,0.3500201857,0.6499798143,17.34
2021-10-22,AS-10285_94109,OFF-PA-10004734,7,25.48,0.5,0.5,25.48
2021-04-02,CK-12325_71901,FUR-FU-10003268,4,127.94,0.1999749875,0.8000250125,31.98
2021-04-02,CK-12325_71901,OFF-FA-10002280,6,15.6,0.48,0.52,14.4
2021-04-02,CK-12325_71901,OFF-PA-10001934,4,13.22,0.4899691358,0.5100308642,12.7
2021-05-22,CL-12565_90004,OFF-AP-10000891,2,183.57,0.2999923734,0.7000076266,78.67
2021-05-22,CL-12565_90004,OFF-BI-10002215,4,15.34,0.3248239437,0.6751760563,7.38
2021-05-22,CL-12565_90004,OFF-PA-10003790,8,98.67,0.4599934326,0.5400065674,84.05
2021-05-22,CL-12565_90004,TEC-AC-10002217,7,123.7,0.0600303951,0.9399696049,7.9
2021-05-22,CL-12565_90004,TEC-MA-10001972,2,516.52,0.075,0.925,41.88
2021-03-19,TB-21280_73071,TEC-AC-10003832,5,1042.83,0.1900034953,0.8099965047,244.62
2021-12-13,ES-14080_85705,FUR-TA-10001086,6,674.84,-0.4800096498,1.4800096498,-218.87
2021-12-13,ES-14080_85705,OFF-BI-10000174,6,18.1,-0.7337164751,1.7337164751,-7.66
2021-12-13,ES-14080_85705,OFF-BI-10002103,2,9.38,-0.8003838772,1.8003838772,-4.17
2021-07-01,CC-12370_90045,FUR-CH-10003061,4,291.57,-0.0125013022,1.0125013022,-3.6
2021-07-01,CC-12370_90045,OFF-PA-10002923,1,24.47,0.5,0.5,24.47
2021-07-01,CC-12370_90045,TEC-CO-10003763,5,1854.97,0.33750125,0.66249875,944.99
2021-01-31,EB-13975_90049,TEC-PH-10004094,5,584.96,0.0625040067,0.9374959933,39.0
2021-06-24,AH-10120_60505,TEC-AC-10003038,7,50.75,-0.0125698324,1.0125698324,-0.63
2021-10-02,DB-13615_28205,OFF-ST-10000676,5,455.57,-0.1749974208,1.1749974208,-67.85
2021-12-17,EH-13765_98103,OFF-AR-10001231,2,3.02,0.280952381,0.719047619,1.18
2021-12-17,EH-13765_98103,OFF-AR-10001246,3,6.26,0.2902494331,0.7097505669,2.56
2021-12-17,EH-13765_98103,OFF-EN-10004773,2,31.6,0.4899935442,0.5100064558,30.36
2021-12-17,EH-13765_98103,OFF-PA-10001295,2,19.73,0.4799683711,0.5200316289,18.21
2021-12-17,EH-13765_98103,OFF-PA-10004327,1,24.91,0.4799582463,0.5200417537,22.99
2021-12-17,EH-13765_98103,OFF-ST-10002743,2,225.01,0.0099876804,0.9900123196,2.27
2021-12-17,EH-13765_98103,OFF-ST-10003470,4,1062.02,0.0500035781,0.9499964219,55.9
2021-09-16,SZ-20035_10035,OFF-ST-10002370,6,91.12,0.2900109085,0.7099890915,37.22
2021-08-08,JM-15580_90045,OFF-PA-10000551,3,7.93,0.4897039897,0.5102960103,7.61
2021-08-08,JM-15580_90045,TEC-MA-10000423,6,69.93,0.3374703932,0.6625296068,35.62
2021-12-17,NM-18520_43402,OFF-BI-10001267,3,9.62,-0.7333333333,1.7333333333,-4.07
2021-05-18,EH-14125_23602,OFF-PA-10004327,4,99.63,0.4800104384,0.5199895616,91.97
2021-05-18,EH-14125_23602,OFF-SU-10000898,5,49.35,0.2899280576,0.7100719424,20.15
2021-08-12,HW-14935_10024,OFF-AP-10000576,9,255.83,0.2800011257,0.7199988743,99.49
2021-08-30,DM-13015_37604,OFF-BI-10001597,7,149.17,-0.7333255868,1.7333255868,-63.11
2021-08-30,DM-13015_37604,OFF-EN-10001099,3,15.84,0.3250958671,0.6749041329,7.63
2021-08-30,DM-13015_37604,OFF-PA-10000327,3,7.06,0.3125608569,0.6874391431,3.21
2021-08-30,DM-13015_37604,TEC-PH-10002660,2,101.98,0.0625114911,0.9374885089,6.8
2021-06-07,SS-20590_67212,OFF-LA-10003148,3,10.21,0.4597883598,0.5402116402,8.69
2021-03-07,EH-13765_94109,FUR-FU-10004712,2,20.93,0.2599009901,0.7400990099,7.35
2021-03-07,EH-13765_94109,OFF-SU-10000151,3,4716.09,0.0399992672,0.9600007328,196.5
2021-10-15,AP-10720_33311,FUR-FU-10002878,2,35.89,0.2124204521,0.7875795479,9.68
2021-10-15,AP-10720_33311,OFF-BI-10004817,8,49.83,-0.7332173913,1.7332173913,-21.08
2021-07-03,JD-15895_10035,FUR-CH-10002335,2,335.48,0.1777652509,0.8222347491,72.53
2021-07-03,JD-15895_10035,FUR-FU-10000723,4,150.4,0.0900290416,0.9099709584,14.88
2021-03-13,SV-20935_11572,FUR-FU-10000221,4,13.41,0.3400590551,0.6599409449,6.91
2021-03-13,SV-20935_11572,FUR-FU-10000409,1,8.09,0.4599465955,0.5400534045,6.89
2021-04-09,BD-11320_94110,FUR-CH-10002024,2,1121.57,0.0,1.0,0.0
2021-11-25,RD-19480_47374,FUR-FU-10001196,3,12.12,0.2998266898,0.7001733102,5.19
2021-11-25,AG-10390_37918,OFF-AR-10000940,2,4.29,0.0872340426,0.9127659574,0.41
2021-08-30,EM-13825_77036,FUR-FU-10004671,3,32.86,-0.55,1.55,-11.66
2021-12-06,RF-19840_91104,FUR-FU-10004864,6,260.88,0.3199874883,0.6800125117,122.76
2021-12-06,RF-19840_91104,OFF-AP-10002350,3,40.69,0.2800778485,0.7199221515,15.83
2021-08-08,SP-20650_44312,TEC-AC-10000420,5,230.97,0.1749892842,0.8250107158,48.99
2021-08-08,SP-20650_44312,TEC-PH-10001530,2,296.63,-0.2000080909,1.2000080909,-49.44
2021-08-08,SP-20650_44312,TEC-PH-10003580,2,316.21,-0.2166602539,1.2166602539,-56.31
2021-11-12,AW-10930_73120,OFF-ST-10003470,4,1062.02,0.0500035781,0.9499964219,55.9
2021-07-08,ES-14080_85705,TEC-PH-10002262,8,342.77,0.1000105025,0.8999894975,38.09
2021-05-21,LS-17245_90045,OFF-PA-10000575,2,7.23,0.4596412556,0.5403587444,6.15
2021-12-17,LC-17140_22153,FUR-FU-10003664,3,203.33,0.2899993016,0.7100006984,83.05
2021-12-17,LC-17140_22153,FUR-FU-10003664,6,406.66,0.2899993016,0.7100006984,166.1
2021-07-08,SW-20755_10009,FUR-BO-10004695,4,557.42,0.0375038851,0.9624961149,21.72
2021-07-08,SW-20755_10009,OFF-AR-10004999,7,31.4,0.2498805542,0.7501194458,10.46
2021-07-08,SW-20755_10009,OFF-BI-10001031,2,5.66,0.337236534,0.662763466,2.88
2021-07-08,SW-20755_10009,OFF-BI-10002160,3,5.94,0.3501094092,0.6498905908,3.2
2021-07-08,SW-20755_10009,OFF-FA-10002988,7,7.18,0.4896943852,0.5103056148,6.89
2021-07-08,SW-20755_10009,OFF-ST-10004634,1,7.85,0.2997323818,0.7002676182,3.36
2021-06-10,JJ-15445_19711,OFF-LA-10001641,3,4.91,0.4804232804,0.5195767196,4.54
2021-09-03,DB-12910_75220,FUR-FU-10003832,4,27.02,-0.8001332445,1.8001332445,-12.01
2021-04-22,BO-11350_90045,FUR-CH-10002304,2,38.97,0.0625451046,0.9374548954,2.6
2021-08-16,CR-12730_43229,OFF-AP-10002439,2,105.03,0.0750330251,0.9249669749,8.52
2021-08-16,CR-12730_43229,OFF-BI-10002827,2,5.97,-0.7981927711,1.7981927711,-2.65
2021-08-16,CR-12730_43229,OFF-EN-10002230,2,88.97,0.3374785911,0.6625214089,45.32
2021-12-03,KB-16585_68025,OFF-AP-10001492,7,44.65,0.2600265164,0.7399734836,15.69
2021-12-03,KB-16585_68025,OFF-AR-10000246,7,14.4,0.260020555,0.739979445,5.06
2021-03-02,GB-14575_10011,FUR-FU-10003347,8,69.3,0.3899647887,0.6100352113,44.3
2021-03-02,GB-14575_10011,OFF-BI-10000632,2,46.89,0.3249352145,0.6750647855,22.57
2021-03-02,GB-14575_10011,OFF-PA-10001934,2,6.61,0.4899691358,0.5100308642,6.35
2021-04-30,GM-14500_93309,FUR-FU-10001617,4,27.46,0.3399038462,0.6600961538,14.14
2021-08-22,EB-13750_45231,OFF-BI-10004099,8,30.72,-0.6668475312,1.6668475312,-12.29
2021-08-30,ML-17395_92105,TEC-AC-10002345,8,87.0,0.25,0.75,29.0
2021-04-29,BF-11005_90004,OFF-ST-10001505,1,4.96,0.1705685619,0.8294314381,1.02
2021-04-29,BF-11005_90004,TEC-PH-10001433,3,224.63,0.0875005078,0.9124994922,21.54
2021-11-04,DC-13285_31088,OFF-AR-10004999,7,31.4,0.2498805542,0.7501194458,10.46
2021-07-24,KH-16360_60623,OFF-LA-10003663,4,6.13,0.3372972973,0.6627027027,3.12
2021-07-24,KH-16360_60623,OFF-ST-10001780,2,984.79,0.0499990353,0.9500009647,51.83
2021-01-08,WB-21850_10011,OFF-BI-10002225,3,32.2,0.3500201857,0.6499798143,17.34
2021-01-08,WB-21850_10011,OFF-EN-10001137,4,8.92,0.4600484262,0.5399515738,7.6
2021-01-08,WB-21850_10011,OFF-PA-10004285,9,31.26,0.4800399202,0.5199600798,28.86
2021-07-14,PJ-19015_11561,TEC-PH-10003589,5,46.77,0.4800444691,0.5199555309,43.18
2021-09-23,AR-10540_94109,OFF-BI-10002982,5,17.71,0.3498531571,0.6501468429,9.53
2021-01-15,AJ-10795_98115,FUR-FU-10001475,5,72.53,0.3400363967,0.6599636033,37.37
2021-11-03,PF-19165_94601,TEC-AC-10002001,3,302.38,0.3700022918,0.6299977082,177.59
2021-05-13,AH-10690_90008,OFF-AP-10001366,8,64.12,0.2700364299,0.7299635701,23.72
2021-10-15,DP-13390_89031,OFF-AR-10002240,3,83.78,0.2600247306,0.7399752694,29.44
2021-10-15,DP-13390_89031,OFF-BI-10001120,3,2891.69,0.3624993937,0.6375006063,1644.29
2021-10-15,DP-13390_89031,OFF-PA-10001801,6,18.3,0.4899665552,0.5100334448,17.58
2021-04-02,JL-15505_10035,FUR-BO-10002268,6,393.56,-0.0125032158,1.0125032158,-4.86
2021-04-02,JL-15505_10035,OFF-AR-10002399,4,10.05,0.4102112676,0.5897887324,6.99
2021-04-02,JL-15505_10035,OFF-EN-10001137,2,4.46,0.4600484262,0.5399515738,3.8
2021-04-02,JL-15505_10035,OFF-PA-10002713,5,18.58,0.4598837209,0.5401162791,15.82
2021-05-18,DP-13390_19120,OFF-AR-10001860,3,13.33,0.199879952,0.800120048,3.33
2021-12-12,PN-18775_68104,FUR-CH-10004997,3,451.15,0.2000035465,0.7999964535,112.79
2021-12-21,MW-18220_43130,TEC-AC-10003063,2,39.5,0.0125,0.9875,0.5
2021-06-06,DV-13045_90036,OFF-LA-10000240,2,7.75,0.4699042408,0.5300957592,6.87
2021-05-22,KC-16675_32303,FUR-CH-10003833,8,414.66,-0.0624951956,1.0624951956,-24.39
2021-05-22,KC-16675_32303,OFF-PA-10001667,13,42.76,0.3124296511,0.6875703489,19.43
2021-04-18,JL-15130_92503,OFF-BI-10003355,1,2.59,0.3492462312,0.6507537688,1.39
2021-03-09,FC-14335_94110,FUR-CH-10000309,4,1267.53,0.0624986132,0.9375013868,84.5
2021-03-09,FC-14335_94110,OFF-BI-10003529,2,2.89,0.3634361233,0.6365638767,1.65
2021-02-14,MC-17635_90032,OFF-BI-10000174,4,12.06,0.3502155172,0.6497844828,6.5
2021-02-14,MC-17635_90032,OFF-BI-10002309,7,20.31,0.35008,0.64992,10.94
2021-02-14,MC-17635_90032,OFF-ST-10001809,5,440.17,0.0199933207,0.9800066793,8.98
2021-02-14,MC-17635_90032,TEC-AC-10004227,1,12.21,0.0600461894,0.9399538106,0.78
2021-09-25,GM-14680_10024,FUR-TA-10003238,1,446.3,-0.3500105871,1.3500105871,-115.71
2021-04-30,AF-10870_60610,OFF-BI-10000773,2,8.5,-1.6479750779,2.6479750779,-5.29
2021-04-30,AF-10870_60610,TEC-AC-10004510,2,29.45,-0.1249045073,1.1249045073,-3.27
2021-05-19,JB-16045_31907,FUR-FU-10000755,4,18.72,0.25,0.75,6.24
2021-05-19,JB-16045_31907,OFF-PA-10002893,2,10.07,0.4798553719,0.5201446281,9.29
2021-05-19,JB-16045_31907,OFF-ST-10000689,9,1115.53,0.1200015777,0.8799984223,152.12
2021-04-12,RF-19840_23320,OFF-AP-10001271,4,148.86,0.2700078462,0.7299921538,55.06
2021-04-12,RF-19840_23320,TEC-PH-10004924,4,21.58,0.2699594046,0.7300405954,7.98
2021-12-06,MG-17650_49201,FUR-FU-10003724,4,24.78,0.2598566308,0.7401433692,8.7
2021-12-06,MG-17650_49201,OFF-AR-10003732,5,10.29,0.2597122302,0.7402877698,3.61
2021-12-06,MG-17650_49201,OFF-ST-10000885,2,20.14,0.2501861504,0.7498138496,6.72
2021-12-06,MG-17650_49201,TEC-PH-10002103,7,473.71,0.279999392,0.720000608,184.22
2021-08-30,FW-14395_10011,TEC-PH-10003988,4,31.39,0.2800458716,0.7199541284,12.21
2021-10-14,MY-18295_92020,FUR-CH-10001802,4,382.3,0.0125019373,0.9874980627,4.84
2021-04-20,DB-13360_10009,FUR-CH-10004983,3,371.87,0.1444380536,0.8555619464,62.78
2021-12-23,MP-17965_37620,OFF-BI-10000145,3,4.78,-0.7010676157,1.7010676157,-1.97
2021-12-23,MP-17965_37620,OFF-BI-10004781,4,66.02,-0.7332633237,1.7332633237,-27.93
2021-10-01,MC-18100_98270,OFF-FA-10001883,12,92.43,0.0099614396,0.9900385604,0.93
2021-11-05,LD-17005_48234,TEC-PH-10001336,2,183.17,0.2899837197,0.7100162803,74.81
2021-11-28,EB-13840_10035,OFF-ST-10003324,6,212.88,0.0,1.0,0.0
2021-12-12,AY-10555_94110,TEC-PH-10001552,7,60.28,0.1000298597,0.8999701403,6.7
2021-06-06,CB-12415_11561,OFF-AP-10004036,3,34.16,0.3500761035,0.6499238965,18.4
2021-06-06,CB-12415_11561,OFF-PA-10000241,3,51.12,0.4499677211,0.5500322789,41.82
2021-06-25,EM-14140_84043,TEC-CO-10000971,5,1049.97,0.2999966666,0.7000033334,449.98
2021-11-15,CK-12205_43229,FUR-CH-10003817,3,136.66,-0.0714229714,1.0714229714,-9.11
2021-11-15,CK-12205_43229,FUR-FU-10001876,3,62.36,0.2,0.8,15.59
2021-11-15,CK-12205_43229,TEC-MA-10000752,7,54.63,-0.8,1.8,-24.28
2021-07-22,KM-16660_90032,OFF-LA-10000305,3,10.21,0.4597883598,0.5402116402,8.69
2021-06-14,CG-12040_19120,OFF-AP-10001058,2,414.12,0.0750055841,0.9249944159,33.58
2021-06-14,CG-12040_19120,OFF-BI-10004826,6,51.51,-0.7331763122,1.7331763122,-21.79
2021-06-14,CG-12040_19120,OFF-PA-10001745,8,29.85,0.3375499334,0.6624500666,15.21
2021-06-14,CG-12040_19120,OFF-PA-10001870,3,10.11,0.3498392283,0.6501607717,5.44
2021-10-25,HW-14935_74133,FUR-CH-10002084,3,287.8,0.2199907852,0.7800092148,81.17
2021-10-25,HW-14935_74133,OFF-AR-10004269,3,8.92,0.2800645682,0.7199354318,3.47
2021-10-25,HW-14935_74133,OFF-ST-10001128,3,322.95,0.0300054064,0.9699945936,9.99
2021-10-25,HW-14935_74133,OFF-SU-10001218,2,15.81,0.2800546448,0.7199453552,6.15
2021-10-30,CS-12400_95123,OFF-BI-10003963,5,19.29,0.3375686813,0.6624313187,9.83
2021-09-21,SW-20455_98103,TEC-PH-10002584,2,876.38,0.1250024961,0.8749975039,125.2
2021-08-16,PW-19030_90049,OFF-AR-10002255,2,4.09,0.2899305556,0.7100694444,1.67
2021-06-17,RD-19900_94109,OFF-LA-10001934,3,11.62,0.4701322389,0.5298677611,10.31
2021-06-17,RD-19900_94109,OFF-PA-10001019,1,10.59,0.46996997,0.53003003,9.39
2021-06-17,RD-19900_94109,OFF-ST-10003638,4,68.39,0.2699615713,0.7300384287,25.29
2021-06-17,RD-19900_94109,TEC-PH-10003012,7,765.33,0.1124962312,0.8875037688,97.01
2021-09-19,KE-16420_97224,OFF-BI-10004828,1,8.54,-0.7011952191,1.7011952191,-3.52
2021-09-19,KE-16420_97224,OFF-PA-10000380,9,37.53,0.375020816,0.624979184,22.52
2021-12-18,PW-19030_10009,TEC-PH-10001750,3,144.52,0.2699904026,0.7300095974,53.45
2021-06-17,IM-15070_10009,OFF-FA-10004076,2,2.49,0.3712121212,0.6287878788,1.47
2021-06-17,IM-15070_10009,OFF-LA-10000248,5,9.78,0.4699186992,0.5300813008,8.67
2021-06-17,IM-15070_10009,OFF-LA-10003510,4,65.94,0.4600393056,0.5399606944,56.18
2021-06-17,IM-15070_10009,OFF-PA-10003129,3,77.77,0.4699788728,0.5300211272,68.96
2021-06-17,IM-15070_10009,OFF-ST-10000060,5,285.91,0.1200061557,0.8799938443,38.99
2021-06-23,Co-12640_29501,OFF-ST-10000563,6,172.69,0.1000104232,0.8999895768,19.19
2021-11-29,TC-21475_20016,OFF-AR-10000034,8,20.69,0.3900353774,0.6099646226,13.23
2021-03-09,SJ-20125_39212,OFF-PA-10001954,2,24.67,0.459938704,0.540061296,21.01
2021-03-09,SJ-20125_39212,OFF-PA-10001954,14,172.67,0.4600012509,0.5399987491,147.09
2021-07-16,KN-16705_89431,OFF-SU-10004261,5,61.2,0.2900232019,0.7099767981,25.0
2021-09-27,HL-15040_77095,OFF-EN-10001099,2,10.56,0.3252396166,0.6747603834,5.09
2021-10-22,EP-13915_33614,OFF-BI-10001191,5,64.92,-0.6999214454,1.6999214454,-26.73
2021-01-08,RC-19825_6824 ,FUR-TA-10002903,1,197.38,-0.0856985699,1.0856985699,-15.58
2021-08-30,BE-11455_66062,OFF-AR-10004022,3,80.96,0.249953678,0.750046322,26.98
2021-09-12,NB-18655_32216,FUR-TA-10001095,4,550.76,-0.4363655331,1.4363655331,-167.32
2021-11-04,AB-10015_73120,FUR-BO-10003966,2,287.25,0.1599894725,0.8400105275,54.71
2021-11-04,AB-10015_73120,TEC-PH-10000562,2,159.83,0.2799801784,0.7200198216,62.15
2021-06-10,JL-15175_37421,TEC-MA-10003493,1,93.31,-0.0200043725,1.0200043725,-1.83
2021-05-08,LH-17155_45231,FUR-FU-10002937,1,49.61,0.3750314941,0.6249685059,29.77
2021-12-03,FM-14380_1841 ,OFF-LA-10001404,1,1.96,0.4688346883,0.5311653117,1.73
2021-12-03,FM-14380_1841 ,OFF-LA-10001474,4,65.94,0.4600393056,0.5399606944,56.18
2021-05-09,DP-13000_33311,OFF-BI-10000301,4,12.94,-0.6675257732,1.6675257732,-5.18
2021-06-14,RC-19825_91104,FUR-CH-10003846,2,169.65,-0.0500092839,1.0500092839,-8.08
2021-06-14,RC-19825_91104,OFF-AP-10003971,2,16.12,0.2598714417,0.7401285583,5.66
2021-06-14,RC-19825_91104,OFF-BI-10000320,3,11.29,0.3625070582,0.6374929418,6.42
2021-06-14,RC-19825_91104,OFF-PA-10002986,7,24.32,0.4798973482,0.5201026518,22.44
2021-06-14,RC-19825_91104,OFF-ST-10001469,3,152.22,0.0600222305,0.9399777695,9.72
2021-12-13,MH-17440_10035,OFF-AR-10001545,2,2.5,0.2897727273,0.7102272727,1.02
2021-12-13,MH-17440_10035,OFF-BI-10000948,3,22.69,0.3375182482,0.6624817518,11.56
2021-09-18,BP-11230_74012,OFF-BI-10001249,1,3.45,0.4592476489,0.5407523511,2.93
2021-09-18,BP-11230_74012,OFF-PA-10001569,1,3.37,0.4799382716,0.5200617284,3.11
2021-10-11,NK-18490_94122,OFF-BI-10003981,5,11.58,0.3623348018,0.6376651982,6.58
2021-01-04,MP-17470_43229,FUR-FU-10002268,14,46.05,0.1625750136,0.8374249864,8.94
2021-07-15,JG-15310_43055,OFF-AR-10000914,2,17.26,0.0750267953,0.9249732047,1.4
2021-07-15,JG-15310_43055,OFF-BI-10001116,7,19.22,-0.7330928765,1.7330928765,-8.13
2021-07-15,JG-15310_43055,OFF-ST-10002276,1,62.52,0.0625281152,0.9374718848,4.17
2021-07-15,JG-15310_43055,OFF-ST-10004340,2,90.78,0.0875464871,0.9124535129,8.71
2021-10-09,QJ-19255_22153,OFF-AP-10000696,3,28.98,0.3300970874,0.6699029126,14.28
2021-10-09,QJ-19255_22153,OFF-BI-10002082,7,116.48,0.5,0.5,116.48
2021-10-09,QJ-19255_22153,OFF-EN-10002312,6,33.94,0.4899308687,0.5100691313,32.6
2021-12-09,MP-17965_48205,FUR-TA-10000198,3,1421.53,0.139999032,0.860000968,231.41
2021-12-09,MP-17965_48205,OFF-ST-10000036,3,216.35,0.2700003374,0.7299996626,80.02
2021-09-13,TP-21130_31907,OFF-SU-10003002,2,4.89,0.0297619048,0.9702380952,0.15
2021-09-13,TP-21130_31907,TEC-AC-10002926,5,142.47,0.4300060012,0.5699939988,107.48
2021-04-06,BP-11290_90036,FUR-CH-10001545,7,670.2,-0.0499929499,1.0499929499,-31.91
2021-04-06,BP-11290_90036,OFF-BI-10004826,1,8.59,0.3497350492,0.6502649508,4.62
2021-06-05,SE-20110_98103,OFF-BI-10004728,14,36.44,0.3249351612,0.6750648388,17.54
2021-06-05,SE-20110_98103,OFF-LA-10004093,2,7.75,0.4699042408,0.5300957592,6.87
2021-06-05,SE-20110_98103,TEC-AC-10003095,3,257.38,0.3400005129,0.6599994871,132.59
2021-08-29,MB-18085_65807,OFF-EN-10003286,2,8.78,0.4698067633,0.5301932367,7.78
2021-08-29,MB-18085_65807,TEC-AC-10000109,5,212.76,0.2400071441,0.7599928559,67.19
2021-10-22,JD-15895_7109 ,FUR-FU-10001861,4,39.58,0.4899484536,0.5100515464,38.02
2021-10-22,JD-15895_7109 ,OFF-BI-10002706,1,7.71,0.4600840336,0.5399159664,6.57
2021-10-22,JD-15895_7109 ,OFF-PA-10002105,5,16.85,0.4799382716,0.5200617284,15.55
2021-10-22,JD-15895_7109 ,OFF-PA-10004243,3,29.59,0.4800562291,0.5199437709,27.32
2021-10-22,JD-15895_7109 ,OFF-ST-10002756,8,1071.66,0.0099955657,0.9900044343,10.82
2021-11-25,EJ-14155_2038 ,FUR-FU-10002045,5,62.24,0.4400359874,0.5599640126,48.91
2021-11-25,EJ-14155_2038 ,FUR-TA-10001095,3,413.07,-0.128575722,1.128575722,-47.06
2021-11-25,EJ-14155_2038 ,OFF-AP-10002945,3,604.31,0.3299961195,0.6700038805,297.64
2021-11-25,EJ-14155_2038 ,TEC-PH-10000193,3,102.08,0.2599681021,0.7400318979,35.86
2021-11-14,BM-11575_90640,TEC-AC-10004803,2,23.98,0.1398852224,0.8601147776,3.9
2021-05-17,LD-17005_94109,FUR-FU-10003691,3,20.75,0.4399460189,0.5600539811,16.3
2021-07-15,BP-11290_28027,FUR-CH-10002961,5,363.92,0.0,1.0,0.0
2021-07-15,BP-11290_28027,OFF-LA-10000262,3,4.22,0.3258785942,0.6741214058,2.04
2021-09-06,BP-11185_80004,FUR-CH-10004086,2,414.26,0.1124965186,0.8875034814,52.51
2021-09-06,BP-11185_80004,FUR-FU-10001756,1,13.52,0.1122783979,0.8877216021,1.71
2021-09-06,BP-11185_80004,FUR-FU-10001918,4,11.55,0.2371202114,0.7628797886,3.59
2021-09-06,BP-11185_80004,OFF-LA-10000634,3,4.22,0.3258785942,0.6741214058,2.04
2021-12-07,RW-19630_90503,FUR-TA-10000577,4,1072.48,0.0375043751,0.9624956249,41.79
2021-12-07,RW-19630_90503,OFF-BI-10001759,2,3.89,0.362295082,0.637704918,2.21
2021-11-26,AS-10225_80501,TEC-AC-10002942,3,171.81,-0.0375,1.0375,-6.21
2021-10-29,RC-19825_40214,OFF-FA-10000621,3,5.48,0.4897579143,0.5102420857,5.26
2021-09-20,LR-17035_77041,FUR-CH-10000513,5,591.45,-0.300004396,1.300004396,-136.49
2021-09-20,LR-17035_77041,OFF-AP-10001564,2,344.22,-2.700096743,3.700096743,-251.19
2021-10-30,EB-14170_78041,OFF-LA-10002312,1,7.4,0.375,0.625,4.44
2021-09-05,LC-16930_85023,OFF-AR-10003759,2,2.0,0.3127147766,0.6872852234,0.91
2021-09-05,LC-16930_85023,OFF-PA-10001667,2,6.58,0.3124346917,0.6875653083,2.99
2021-09-05,LC-16930_85023,OFF-PA-10001837,4,13.48,0.350048216,0.649951784,7.26
2021-12-05,DB-13270_97206,FUR-CH-10004218,5,378.67,0.0625123787,0.9374876213,25.25
2021-05-17,CC-12370_19120,OFF-BI-10004308,1,10.49,-0.6677265501,1.6677265501,-4.2
2021-05-17,CC-12370_19120,OFF-PA-10000029,2,6.74,0.350048216,0.649951784,3.63
2021-05-17,CC-12370_19120,TEC-CO-10004722,4,7279.98,0.1333336508,0.8666663492,1120.0
2021-05-17,CC-12370_19120,TEC-PH-10004080,3,146.86,-0.2000326851,1.2000326851,-24.48
2021-11-29,AG-10300_2038 ,FUR-BO-10002853,1,61.46,0.2499389797,0.7500610203,20.48
2021-11-25,JD-15895_23223,OFF-AP-10002945,7,1410.05,0.3299992873,0.6700007127,694.5
2021-11-25,JD-15895_23223,OFF-SU-10004664,5,28.9,0.2899262899,0.7100737101,11.8
2021-08-06,BC-11125_10011,FUR-CH-10000225,2,153.86,-0.0555708013,1.0555708013,-8.1
2021-07-22,SC-20680_49423,OFF-FA-10000735,7,11.24,0.4500978474,0.5499021526,9.2
2021-07-22,SC-20680_49423,OFF-PA-10002120,2,56.06,0.489992722,0.510007278,53.86
2021-06-20,AH-10075_90036,OFF-FA-10000624,5,8.95,0.5,0.5,8.95
2021-06-20,AH-10075_90036,OFF-PA-10002870,2,6.86,0.4503205128,0.5496794872,5.62
2021-06-20,AH-10075_90036,OFF-SU-10003505,2,220.13,0.0500172622,0.9499827378,11.59
2021-10-30,LH-17155_95123,FUR-CH-10004875,2,103.92,0.0875406094,0.9124593906,9.97
2021-10-30,LH-17155_95123,OFF-EN-10001434,3,80.65,0.4899766015,0.5100233985,77.48
2021-10-30,LH-17155_95123,TEC-AC-10002305,4,59.04,0.18,0.82,12.96
2021-07-25,AH-10690_94122,FUR-TA-10002774,7,895.5,-0.0375030413,1.0375030413,-32.37
2021-10-25,JD-15895_90045,OFF-ST-10002615,7,803.21,0.260000737,0.739999263,282.21
2021-12-04,CM-12235_13601,OFF-BI-10003656,5,458.97,0.325004412,0.674995588,220.99
2021-12-04,CM-12235_13601,OFF-PA-10001776,2,9.83,0.4697950378,0.5302049622,8.71
2021-07-26,SG-20890_79109,OFF-PA-10000249,2,13.02,0.3374045802,0.6625954198,6.63
2021-10-22,PG-18820_33437,FUR-FU-10000076,3,34.16,0.2875912409,0.7124087591,13.79
2021-10-22,PG-18820_33437,FUR-FU-10003268,2,63.97,0.0,1.0,0.0
2021-10-22,PG-18820_33437,FUR-FU-10003553,3,123.79,0.2499848531,0.7500151469,41.26
2021-10-22,PG-18820_33437,OFF-BI-10003719,5,67.37,-0.7998931338,1.7998931338,-29.94
2021-02-16,AC-10420_19120,OFF-EN-10004386,3,35.99,0.3749565821,0.6250434179,21.59
2021-08-30,GH-14410_77070,OFF-AP-10002457,3,229.18,-2.6499442586,3.6499442586,-166.39
