Order ID,Order Date,Ship Date,Customer ID,Address ID
CA-2014-146731,2019-10-28,2019-11-02,AT-10735,AT-10735_37211
CA-2015-115392,2020-09-24,2020-09-27,RM-19675,RM-19675_2138
CA-2017-102379,2022-11-26,2022-11-30,BB-11545,BB-11545_94601
CA-2017-149706,2022-12-05,2022-12-06,AS-10285,AS-10285_60067
US-2016-139087,2021-07-11,2021-07-16,DK-13375,DK-13375_98105
CA-2017-152226,2022-05-06,2022-05-10,JH-15910,JH-15910_45231
CA-2015-116484,2020-11-13,2020-11-19,JK-15205,JK-15205_43302
CA-2016-100944,2021-09-18,2021-09-22,EH-13765,EH-13765_90049
CA-2016-125080,2021-10-15,2021-10-20,VW-21775,VW-21775_44107
CA-2016-121020,2021-10-18,2021-10-25,CG-12040,CG-12040_37087
CA-2014-100090,2019-07-02,2019-07-06,EB-13705,EB-13705_94122
US-2015-139675,2020-03-06,2020-03-11,NF-18595,NF-18595_95928
CA-2017-143756,2022-11-26,2022-11-29,ME-17725,ME-17725_24153
CA-2015-151253,2020-04-15,2020-04-19,AZ-10750,AZ-10750_90008
CA-2014-141152,2019-09-10,2019-09-13,RF-19345,RF-19345_10024
CA-2014-141313,2019-12-22,2019-12-26,AJ-10780,AJ-10780_1915
CA-2014-169852,2019-10-15,2019-10-20,SF-20965,SF-20965_92024
CA-2017-107314,2022-11-24,2022-11-27,MZ-17335,MZ-17335_94109
US-2014-161305,2019-05-31,2019-06-06,SB-20170,SB-20170_60623
CA-2017-166919,2022-11-17,2022-11-21,AH-10210,AH-10210_75220
CA-2017-162712,2022-06-12,2022-06-14,NK-18490,NK-18490_78415
CA-2017-107552,2022-04-29,2022-04-29,AI-10855,AI-10855_10035
CA-2016-163328,2021-10-29,2021-10-31,TP-21565,TP-21565_97405
CA-2014-112837,2019-09-05,2019-09-10,LW-17125,LW-17125_93030
CA-2017-120019,2022-02-10,2022-02-15,NG-18355,NG-18355_6824
CA-2014-100762,2019-11-18,2019-11-23,NG-18355,NG-18355_49201
CA-2017-161459,2022-11-19,2022-11-23,EB-13750,EB-13750_92677
CA-2017-160017,2022-09-22,2022-09-26,SP-20860,SP-20860_32216
CA-2014-123316,2019-10-07,2019-10-11,SP-20545,SP-20545_10550
CA-2014-141299,2019-05-28,2019-06-01,RB-19795,RB-19795_48640
CA-2014-104402,2019-06-11,2019-06-17,DB-13660,DB-13660_19711
CA-2015-110289,2020-10-22,2020-10-26,NB-18655,NB-18655_94109
CA-2014-167927,2019-01-14,2019-01-20,XP-21865,XP-21865_48185
CA-2014-133305,2019-07-05,2019-07-09,MH-17455,MH-17455_10011
CA-2016-165995,2021-08-24,2021-08-31,BG-11740,BG-11740_90008
CA-2017-143112,2022-09-29,2022-10-03,TS-21370,TS-21370_10035
US-2017-105830,2021-12-25,2021-12-27,DB-13660,DB-13660_43130
CA-2015-146255,2020-02-29,2020-03-03,EM-14140,EM-14140_19711
CA-2017-104822,2022-10-14,2022-10-14,RB-19465,RB-19465_10024
CA-2015-104486,2020-04-24,2020-04-29,PO-18850,PO-18850_94109
CA-2017-161557,2022-08-28,2022-09-02,AG-10900,AG-10900_75217
CA-2017-161130,2022-10-28,2022-11-02,BF-11275,BF-11275_33178
US-2015-161347,2020-09-06,2020-09-12,HG-14845,HG-14845_19120
US-2015-109015,2020-08-30,2020-09-05,BS-11590,BS-11590_10011
CA-2014-110611,2019-09-30,2019-10-07,JD-16015,JD-16015_19120
CA-2017-139080,2022-01-17,2022-01-22,CS-12250,CS-12250_98103
CA-2015-115693,2020-12-03,2020-12-08,FC-14245,FC-14245_90032
US-2014-107993,2019-11-19,2019-11-24,SE-20110,SE-20110_97477
CA-2017-110443,2022-11-15,2022-11-19,CK-12205,CK-12205_98059
CA-2017-144848,2022-03-29,2022-03-30,DS-13030,DS-13030_10009
US-2017-147998,2022-05-13,2022-05-18,SA-20830,SA-20830_95123
CA-2016-103919,2021-09-27,2021-10-01,TP-21565,TP-21565_75051
CA-2016-113425,2021-11-15,2021-11-15,JK-16120,JK-16120_10009
CA-2017-143035,2022-09-27,2022-09-29,CC-12430,CC-12430_10009
CA-2014-107811,2019-04-23,2019-04-27,LA-16780,LA-16780_38109
CA-2016-163216,2021-10-01,2021-10-04,AW-10930,AW-10930_19143
US-2016-116442,2021-12-09,2021-12-16,BP-11230,BP-11230_90004
CA-2017-150623,2022-04-04,2022-04-08,DB-13360,DB-13360_6708
US-2014-163797,2019-04-02,2019-04-07,PC-19000,PC-19000_85224
CA-2016-127236,2021-03-23,2021-03-27,TB-21595,TB-21595_45503
US-2017-104661,2022-01-09,2022-01-12,TB-21250,TB-21250_78745
CA-2014-134103,2019-01-24,2019-01-29,MV-18190,MV-18190_48234
CA-2015-147529,2020-02-01,2020-02-05,DK-12835,DK-12835_22153
CA-2016-129126,2021-12-08,2021-12-13,PK-19075,PK-19075_10011
CA-2017-131632,2022-10-25,2022-10-29,AH-10120,AH-10120_75217
CA-2017-151981,2022-07-31,2022-08-06,GM-14455,GM-14455_3301
CA-2017-125472,2022-05-24,2022-05-25,BD-11725,BD-11725_70506
CA-2015-156328,2020-11-23,2020-11-28,RM-19375,RM-19375_27604
CA-2017-154074,2022-08-25,2022-08-27,BW-11110,BW-11110_99207
CA-2017-161774,2022-05-08,2022-05-09,GT-14710,GT-14710_77041
CA-2017-151211,2022-08-11,2022-08-17,AH-10120,AH-10120_40214
CA-2017-142671,2022-11-04,2022-11-08,DR-12940,DR-12940_33021
CA-2017-144750,2022-08-15,2022-08-15,DL-13495,DL-13495_85224
CA-2016-111976,2021-03-02,2021-03-06,BD-11620,BD-11620_19120
CA-2016-140130,2021-10-25,2021-10-30,HW-14935,HW-14935_74133
CA-2014-159121,2019-07-20,2019-07-26,JO-15145,JO-15145_84020
CA-2015-149650,2020-10-17,2020-10-20,RD-19660,RD-19660_94601
CA-2017-115777,2022-08-13,2022-08-18,DO-13645,DO-13645_1841
CA-2016-143714,2021-05-17,2021-05-21,CC-12370,CC-12370_19120
CA-2014-165764,2019-10-28,2019-11-01,SH-20395,SH-20395_28540
CA-2015-121405,2020-03-23,2020-03-28,FC-14335,FC-14335_60610
US-2017-116897,2022-05-21,2022-05-23,JG-15160,JG-15160_83201
US-2017-113992,2022-12-08,2022-12-13,LC-16885,LC-16885_75023
CA-2014-166891,2019-09-28,2019-09-30,CC-12220,CC-12220_10024
CA-2016-101161,2021-10-07,2021-10-14,BW-11110,BW-11110_10024
CA-2015-151785,2020-02-27,2020-03-03,JJ-15445,JJ-15445_60623
US-2017-119816,2022-02-26,2022-02-28,TT-21460,TT-21460_77095
CA-2015-156510,2020-09-18,2020-09-22,EH-13990,EH-13990_6450
US-2015-110261,2020-12-12,2020-12-16,PR-18880,PR-18880_60025
CA-2015-125710,2020-10-01,2020-10-06,BT-11680,BT-11680_77036
CA-2017-161102,2022-07-25,2022-07-28,EC-14050,EC-14050_94110
CA-2014-110065,2019-07-30,2019-08-05,SP-20650,SP-20650_10009
US-2017-133361,2022-05-08,2022-05-11,AJ-10780,AJ-10780_21215
US-2016-155404,2021-09-16,2021-09-22,AS-10630,AS-10630_40214
CA-2015-114503,2020-11-06,2020-11-10,AA-10375,AA-10375_37087
CA-2017-153080,2022-05-16,2022-05-19,EH-13945,EH-13945_90008
CA-2016-163804,2021-11-26,2021-12-02,DB-13270,DB-13270_2908
CA-2015-108532,2020-08-22,2020-08-26,CC-12100,CC-12100_48234
CA-2014-151897,2019-05-31,2019-06-04,VT-21700,VT-21700_77070
CA-2016-113292,2021-03-12,2021-03-14,DB-13060,DB-13060_38401
CA-2014-149524,2019-01-08,2019-01-09,BS-11590,BS-11590_19140
CA-2017-140872,2022-05-28,2022-06-04,NR-18550,NR-18550_33024
CA-2017-113908,2022-05-28,2022-06-03,KN-16390,KN-16390_10011
CA-2015-120621,2020-03-14,2020-03-19,JW-16075,JW-16075_28540
US-2017-148866,2022-09-13,2022-09-18,JM-15535,JM-15535_10011
CA-2014-149594,2019-09-09,2019-09-13,MF-18250,MF-18250_19120
CA-2016-113845,2021-11-14,2021-11-19,FA-14230,FA-14230_32839
CA-2017-111262,2022-10-22,2022-10-26,KH-16510,KH-16510_77095
CA-2015-103135,2020-07-17,2020-07-21,SS-20515,SS-20515_40214
CA-2014-129147,2019-10-27,2019-10-31,LC-17050,LC-17050_44256
CA-2017-128265,2022-11-11,2022-11-16,VW-21775,VW-21775_10011
CA-2016-152331,2021-06-20,2021-06-24,LD-16855,LD-16855_60653
US-2016-128909,2021-10-03,2021-10-05,SP-20545,SP-20545_19143
CA-2017-102197,2022-12-14,2022-12-20,DK-13150,DK-13150_10009
CA-2017-167640,2022-02-28,2022-03-04,FC-14245,FC-14245_94109
US-2017-116652,2022-09-09,2022-09-13,RD-19480,RD-19480_94122
CA-2017-138289,2022-01-10,2022-01-12,AR-10540,AR-10540_49201
CA-2016-129308,2021-07-01,2021-07-07,CC-12100,CC-12100_19120
CA-2016-157791,2021-12-17,2021-12-22,CA-11965,CA-11965_2886
CA-2014-146864,2019-12-16,2019-12-20,BT-11530,BT-11530_10024
CA-2014-103744,2019-02-17,2019-02-21,MG-17875,MG-17875_79907
US-2017-107384,2022-11-28,2022-12-02,TP-21130,TP-21130_55901
CA-2014-128209,2019-11-11,2019-11-16,GT-14710,GT-14710_14215
CA-2014-169684,2019-10-14,2019-10-17,FH-14365,FH-14365_37918
CA-2015-109862,2020-10-18,2020-10-23,HK-14890,HK-14890_19711
US-2017-107888,2022-11-10,2022-11-13,CC-12220,CC-12220_98103
US-2017-154872,2022-05-08,2022-05-12,DP-13000,DP-13000_44105
CA-2014-113880,2019-02-23,2019-02-27,VF-21715,VF-21715_60126
US-2015-164966,2020-07-23,2020-07-25,GH-14410,GH-14410_55044
CA-2015-126739,2020-10-25,2020-10-27,JH-16180,JH-16180_10035
CA-2017-161578,2022-12-10,2022-12-15,RB-19465,RB-19465_90036
CA-2014-137092,2019-10-14,2019-10-16,LS-16975,LS-16975_60653
CA-2015-166947,2020-05-29,2020-06-03,EB-13750,EB-13750_14215
CA-2016-160941,2021-07-15,2021-07-20,DK-12835,DK-12835_95661
CA-2017-144680,2022-03-25,2022-03-27,SC-20260,SC-20260_76017
CA-2014-166086,2019-05-01,2019-05-06,CT-11995,CT-11995_1841
CA-2017-131282,2022-01-30,2022-02-02,CB-12025,CB-12025_76706
CA-2014-100678,2019-04-12,2019-04-16,KM-16720,KM-16720_77095
CA-2016-161543,2021-05-04,2021-05-10,RD-19720,RD-19720_98105
CA-2016-160535,2021-11-19,2021-11-24,BP-11050,BP-11050_7060
CA-2017-123085,2022-02-25,2022-03-02,EJ-13720,EJ-13720_90008
CA-2015-153752,2020-11-29,2020-12-04,RO-19780,RO-19780_22204
CA-2014-103660,2019-08-19,2019-08-24,MW-18220,MW-18220_98103
CA-2016-169887,2021-10-16,2021-10-16,MS-17530,MS-17530_98105
CA-2016-148516,2021-08-01,2021-08-05,DW-13585,DW-13585_98026
CA-2017-104731,2022-07-15,2022-07-21,AM-10705,AM-10705_24153
CA-2014-164749,2019-03-17,2019-03-20,BG-11740,BG-11740_33445
CA-2015-103716,2020-04-23,2020-04-29,KB-16585,KB-16585_94110
CA-2016-126795,2021-06-07,2021-06-10,GT-14710,GT-14710_10024
CA-2015-146290,2020-04-27,2020-05-04,SV-20815,SV-20815_46203
CA-2017-157112,2022-04-17,2022-04-20,GG-14650,GG-14650_43229
CA-2014-169257,2019-05-31,2019-06-06,SV-20785,SV-20785_32216
CA-2014-154095,2019-11-26,2019-12-01,ON-18715,ON-18715_20735
CA-2017-146346,2022-06-11,2022-06-14,RA-19945,RA-19945_80022
CA-2016-148852,2021-05-20,2021-05-25,SV-20785,SV-20785_92704
US-2015-118906,2020-03-03,2020-03-03,KB-16585,KB-16585_20735
CA-2016-168921,2021-10-14,2021-10-16,AG-10495,AG-10495_90049
CA-2015-107678,2020-04-14,2020-04-21,JK-16090,JK-16090_40214
CA-2016-123512,2021-06-11,2021-06-13,MV-18190,MV-18190_90045
US-2017-167402,2022-01-07,2022-01-12,CP-12085,CP-12085_65807
CA-2014-130449,2019-08-31,2019-09-03,VP-21760,VP-21760_94109
CA-2015-141250,2020-01-13,2020-01-17,PM-18940,PM-18940_77590
CA-2014-145541,2019-12-08,2019-12-15,TB-21400,TB-21400_10024
CA-2014-138513,2019-05-17,2019-05-21,EH-13990,EH-13990_98006
CA-2015-135489,2020-09-12,2020-09-15,GW-14605,GW-14605_10024
CA-2015-125696,2020-09-25,2020-09-29,NP-18685,NP-18685_27893
CA-2016-105081,2021-12-19,2021-12-24,JE-15715,JE-15715_98115
US-2016-146857,2021-04-30,2021-05-02,BE-11455,BE-11455_65807
CA-2016-166275,2021-10-18,2021-10-18,SS-20590,SS-20590_94109
CA-2017-144498,2022-04-30,2022-04-30,MB-18085,MB-18085_28205
CA-2017-103352,2022-11-21,2022-11-24,RP-19390,RP-19390_10011
CA-2014-108609,2019-10-25,2019-10-27,AJ-10780,AJ-10780_44052
CA-2017-128328,2022-07-30,2022-08-03,PO-18865,PO-18865_46203
US-2015-156496,2020-08-03,2020-08-09,WB-21850,WB-21850_97756
US-2016-127334,2021-12-09,2021-12-15,MP-18175,MP-18175_97477
US-2017-124779,2022-09-02,2022-09-05,BF-11020,BF-11020_76017
CA-2017-135937,2022-02-14,2022-02-21,KM-16375,KM-16375_85234
CA-2015-129322,2020-08-01,2020-08-03,DB-13405,DB-13405_1841
CA-2017-162173,2022-10-20,2022-10-26,OT-18730,OT-18730_23464
CA-2016-115483,2021-07-08,2021-07-12,JS-15880,JS-15880_75061
CA-2017-122175,2022-05-06,2022-05-08,CA-12775,CA-12775_8360
CA-2017-161088,2022-05-19,2022-05-23,MH-18115,MH-18115_31907
CA-2014-154837,2019-08-17,2019-08-21,RB-19645,RB-19645_90032
CA-2015-153794,2020-09-04,2020-09-09,SB-20290,SB-20290_92024
CA-2015-135510,2020-08-29,2020-09-05,TW-21025,TW-21025_22901
CA-2015-109337,2020-11-14,2020-11-16,DL-13330,DL-13330_46226
CA-2014-150329,2019-10-04,2019-10-08,SD-20485,SD-20485_85023
CA-2017-145037,2022-08-27,2022-09-01,TB-21055,TB-21055_6450
CA-2017-154466,2021-12-26,2021-12-27,DP-13390,DP-13390_53132
CA-2014-109134,2019-10-30,2019-11-04,DE-13255,DE-13255_90008
US-2015-129637,2020-12-10,2020-12-15,MC-18100,MC-18100_61701
CA-2015-165162,2020-05-07,2020-05-14,HG-15025,HG-15025_90032
CA-2017-140494,2022-03-04,2022-03-09,CM-11815,CM-11815_94109
CA-2017-104108,2022-11-26,2022-12-03,RP-19855,RP-19855_77095
US-2017-165869,2022-07-25,2022-07-30,LS-17200,LS-17200_53209
CA-2017-160899,2022-08-05,2022-08-07,DR-12940,DR-12940_70601
CA-2017-144225,2022-09-24,2022-09-26,CC-12475,CC-12475_21215
US-2016-163538,2021-08-20,2021-08-24,SS-20515,SS-20515_53132
US-2016-155103,2021-11-26,2021-12-01,JF-15190,JF-15190_10024
CA-2017-145429,2022-07-15,2022-07-19,SW-20455,SW-20455_92024
CA-2015-153535,2020-05-13,2020-05-17,SG-20470,SG-20470_27893
CA-2015-139164,2020-06-16,2020-06-21,CS-12355,CS-12355_90805
CA-2016-112277,2021-09-04,2021-09-09,SC-20695,SC-20695_33311
CA-2014-167724,2019-04-07,2019-04-12,BF-11170,BF-11170_21215
CA-2015-123141,2020-11-07,2020-11-12,GZ-14470,GZ-14470_87124
CA-2016-149503,2021-12-03,2021-12-06,SP-20650,SP-20650_95207
CA-2017-163069,2022-08-12,2022-08-15,PJ-19015,PJ-19015_43229
CA-2017-107629,2022-12-08,2022-12-08,DB-13060,DB-13060_60076
CA-2016-134789,2021-04-02,2021-04-09,CK-12325,CK-12325_71901
CA-2016-130442,2021-12-10,2021-12-13,SF-20065,SF-20065_27534
CA-2017-102974,2022-09-13,2022-09-18,DP-13105,DP-13105_90032
US-2017-166394,2022-08-29,2022-08-31,VM-21835,VM-21835_3060
CA-2016-128811,2021-09-06,2021-09-10,SF-20200,SF-20200_98103
CA-2017-145443,2022-08-04,2022-08-09,SC-20695,SC-20695_47374
CA-2016-165827,2021-10-29,2021-11-03,MF-17665,MF-17665_33180
CA-2015-156734,2020-06-11,2020-06-13,BV-11245,BV-11245_37167
CA-2014-120096,2019-06-28,2019-07-01,KE-16420,KE-16420_80013
CA-2015-141754,2020-12-13,2020-12-18,EM-14200,EM-14200_33142
CA-2016-123358,2021-04-04,2021-04-11,BT-11680,BT-11680_94122
CA-2014-144029,2019-05-20,2019-05-25,MM-18055,MM-18055_60623
US-2017-101784,2022-06-30,2022-07-05,PO-18850,PO-18850_90008
CA-2015-156923,2020-02-10,2020-02-14,SP-20860,SP-20860_3820
CA-2017-111269,2022-06-10,2022-06-12,CS-12355,CS-12355_43017
CA-2017-159156,2022-11-07,2022-11-10,KB-16600,KB-16600_10009
CA-2017-100230,2022-12-05,2022-12-09,AA-10375,AA-10375_10035
CA-2016-154767,2021-06-22,2021-06-24,BP-11155,BP-11155_7501
CA-2017-124205,2022-09-09,2022-09-13,TC-21145,TC-21145_8701
CA-2017-165715,2022-11-26,2022-12-02,BG-11035,BG-11035_27405
CA-2017-100636,2022-06-20,2022-06-24,DO-13435,DO-13435_10035
CA-2016-162943,2021-07-18,2021-07-20,DB-12970,DB-12970_10035
CA-2016-144764,2021-08-27,2021-09-02,RL-19615,RL-19615_60623
CA-2017-100615,2022-04-14,2022-04-18,SJ-20215,SJ-20215_60653
CA-2014-109302,2019-08-06,2019-08-10,CS-12175,CS-12175_8701
CA-2017-139787,2022-09-13,2022-09-17,JP-16135,JP-16135_31907
CA-2017-139402,2022-12-03,2022-12-07,NC-18535,NC-18535_85023
CA-2016-119018,2021-10-29,2021-11-02,CW-11905,CW-11905_90004
CA-2015-105361,2020-03-22,2020-03-28,CM-12115,CM-12115_10024
US-2016-152373,2021-08-30,2021-09-05,PT-19090,PT-19090_78207
US-2017-166037,2022-01-22,2022-01-26,CL-12700,CL-12700_10009
US-2016-147711,2021-08-28,2021-09-02,HF-14995,HF-14995_21215
CA-2017-121293,2022-07-19,2022-07-22,JC-15775,JC-15775_19143
CA-2015-118843,2020-09-06,2020-09-13,JH-15910,JH-15910_30318
CA-2015-161445,2020-08-31,2020-09-02,CC-12610,CC-12610_27707
CA-2016-124527,2021-11-10,2021-11-11,IM-15055,IM-15055_95661
CA-2016-162348,2021-11-04,2021-11-09,BF-11170,BF-11170_95823
CA-2014-141005,2019-08-09,2019-08-12,CS-12355,CS-12355_6824
CA-2015-145394,2020-11-09,2020-11-13,MC-17605,MC-17605_60610
CA-2015-168809,2020-08-18,2020-08-18,MC-18100,MC-18100_77041
CA-2016-109827,2021-12-19,2021-12-26,LW-16825,LW-16825_85023
CA-2014-152233,2019-09-29,2019-09-30,KH-16510,KH-16510_91767
CA-2014-125682,2019-11-16,2019-11-19,RB-19645,RB-19645_30318
CA-2017-162880,2022-12-19,2022-12-23,GD-14590,GD-14590_98208
CA-2015-128125,2020-03-24,2020-03-29,EB-13705,EB-13705_77095
CA-2017-156237,2022-09-08,2022-09-09,PS-18760,PS-18760_19140
CA-2014-144414,2019-06-11,2019-06-15,GH-14425,GH-14425_98105
CA-2017-163860,2022-12-22,2022-12-26,LO-17170,LO-17170_61604
US-2017-115609,2022-10-27,2022-11-01,CS-12505,CS-12505_90036
CA-2015-154291,2020-07-18,2020-07-22,YS-21880,YS-21880_36116
CA-2016-118689,2021-09-26,2021-10-03,TC-20980,TC-20980_47905
CA-2016-140438,2021-12-18,2021-12-21,PW-19030,PW-19030_10009
US-2017-123204,2022-07-15,2022-07-21,CS-11860,CS-11860_10024
CA-2015-112522,2020-10-03,2020-10-10,DP-13165,DP-13165_60610
CA-2016-153101,2021-09-02,2021-09-02,PJ-19015,PJ-19015_92704
CA-2016-142615,2021-11-14,2021-11-18,BM-11575,BM-11575_90640
CA-2017-142643,2022-10-09,2022-10-14,DL-13495,DL-13495_91360
CA-2015-116260,2020-06-29,2020-07-05,BF-10975,BF-10975_8360
CA-2017-107517,2022-01-30,2022-02-03,FC-14335,FC-14335_90503
CA-2015-166338,2020-11-29,2020-11-30,MP-18175,MP-18175_45373
CA-2016-123946,2021-09-06,2021-09-11,AJ-10795,AJ-10795_22153
CA-2014-147543,2019-06-30,2019-07-06,BC-11125,BC-11125_92020
US-2016-159093,2021-05-03,2021-05-08,RS-19420,RS-19420_90036
CA-2016-162110,2021-07-12,2021-07-16,NP-18670,NP-18670_85023
US-2016-163461,2021-06-12,2021-06-15,BT-11440,BT-11440_60423
CA-2014-101462,2019-04-14,2019-04-19,BP-11230,BP-11230_90045
US-2016-100461,2021-01-01,2021-01-05,JO-15145,JO-15145_53132
US-2017-162670,2022-12-17,2022-12-22,MF-18250,MF-18250_72209
CA-2017-128965,2022-04-11,2022-04-16,PS-18760,PS-18760_90008
CA-2017-138618,2022-11-25,2022-12-02,MY-17380,MY-17380_78207
US-2016-126452,2021-08-15,2021-08-22,SC-20230,SC-20230_90004
CA-2016-145009,2021-11-29,2021-12-02,RF-19345,RF-19345_60610
CA-2015-162544,2020-12-09,2020-12-12,SG-20080,SG-20080_98105
CA-2014-124394,2019-10-11,2019-10-16,TB-21520,TB-21520_77705
US-2016-121013,2021-08-30,2021-09-04,MM-17920,MM-17920_23320
US-2015-123918,2020-10-08,2020-10-08,CG-12520,CG-12520_75217
CA-2015-137113,2020-11-24,2020-11-28,TW-21025,TW-21025_98105
CA-2015-120677,2020-05-24,2020-05-28,BD-11320,BD-11320_55407
CA-2017-123036,2022-09-04,2022-09-11,HA-14905,HA-14905_45503
CA-2017-120222,2022-04-19,2022-04-26,LL-16840,LL-16840_90032
CA-2017-164756,2022-09-12,2022-09-16,SS-20140,SS-20140_31907
CA-2017-122028,2022-08-12,2022-08-19,CK-12205,CK-12205_44107
US-2015-165512,2020-05-17,2020-05-19,VS-21820,VS-21820_60540
CA-2015-140557,2020-08-31,2020-09-04,TN-21040,TN-21040_10009
US-2017-135013,2022-07-18,2022-07-18,HR-14830,HR-14830_92646
CA-2017-111220,2022-08-27,2022-09-02,JS-15595,JS-15595_60653
US-2017-149006,2022-11-30,2022-12-02,BN-11470,BN-11470_94513
CA-2017-149468,2022-05-14,2022-05-14,AR-10405,AR-10405_48183
CA-2016-140249,2021-09-21,2021-09-27,SW-20455,SW-20455_98103
US-2017-135503,2022-12-04,2022-12-09,JE-16165,JE-16165_29406
CA-2014-126277,2019-09-07,2019-09-12,LH-16900,LH-16900_43229
US-2017-115301,2022-07-23,2022-07-27,VG-21790,VG-21790_98103
CA-2017-168942,2022-07-26,2022-07-30,EM-13960,EM-13960_94109
US-2017-128398,2022-04-26,2022-04-29,EM-13825,EM-13825_90049
CA-2015-104115,2020-06-05,2020-06-09,JH-15910,JH-15910_33407
CA-2014-142510,2019-12-16,2019-12-23,NP-18700,NP-18700_60623
CA-2014-124247,2019-12-10,2019-12-15,SH-20635,SH-20635_95823
CA-2016-105473,2021-04-10,2021-04-12,BM-11785,BM-11785_98115
CA-2015-102806,2020-05-14,2020-05-21,HG-14965,HG-14965_19143
CA-2017-121706,2022-02-20,2022-02-24,BM-11140,BM-11140_93101
CA-2017-109211,2022-03-29,2022-04-04,PS-19045,PS-19045_10011
CA-2015-134257,2020-03-09,2020-03-12,MS-17710,MS-17710_36830
CA-2015-137925,2020-11-23,2020-11-27,JL-15235,JL-15235_10035
CA-2016-140046,2021-07-22,2021-07-28,KM-16660,KM-16660_90032
CA-2016-140382,2021-06-17,2021-06-19,RD-19900,RD-19900_94109
CA-2014-164182,2019-07-08,2019-07-12,ST-20530,ST-20530_19140
CA-2017-137365,2022-11-24,2022-11-27,BP-11095,BP-11095_79907
CA-2016-129847,2021-08-27,2021-08-29,TA-21385,TA-21385_60653
CA-2014-126963,2019-06-09,2019-06-09,PS-18760,PS-18760_79907
CA-2016-125094,2021-10-30,2021-11-03,NP-18700,NP-18700_98105
CA-2017-107132,2022-06-20,2022-06-24,SC-20260,SC-20260_10009
CA-2015-139248,2020-07-18,2020-07-23,RD-19930,RD-19930_90032
CA-2014-148369,2019-09-17,2019-09-21,TH-21115,TH-21115_19711
CA-2016-106243,2021-09-24,2021-09-28,GM-14680,GM-14680_10011
CA-2015-126466,2020-11-02,2020-11-06,JO-15550,JO-15550_95661
CA-2015-130365,2020-04-18,2020-04-22,ZC-21910,ZC-21910_60505
CA-2017-143021,2022-11-13,2022-11-13,AP-10720,AP-10720_10011
CA-2015-161767,2020-11-13,2020-11-17,GK-14620,GK-14620_75217
CA-2015-129917,2020-09-25,2020-09-26,HM-14980,HM-14980_90008
CA-2015-115420,2020-04-18,2020-04-25,LS-16945,LS-16945_90004
CA-2016-157588,2021-07-08,2021-07-13,AR-10570,AR-10570_31907
CA-2015-167255,2020-09-20,2020-09-22,RH-19510,RH-19510_94110
CA-2017-162096,2022-11-04,2022-11-04,TB-21190,TB-21190_92503
CA-2016-157161,2021-07-10,2021-07-14,JD-15895,JD-15895_29203
CA-2015-110765,2020-10-09,2020-10-13,MP-17965,MP-17965_10011
CA-2016-163937,2021-01-03,2021-01-06,JB-16000,JB-16000_98632
CA-2017-153822,2022-09-13,2022-09-19,AB-10105,AB-10105_85023
CA-2017-146185,2022-09-09,2022-09-13,CC-12145,CC-12145_77095
CA-2015-112144,2020-06-21,2020-06-25,CY-12745,CY-12745_85234
US-2016-119298,2021-11-19,2021-11-22,EP-13915,EP-13915_72401
CA-2017-155159,2022-11-19,2022-11-23,DL-13315,DL-13315_30318
CA-2017-149076,2022-01-08,2022-01-13,SO-20335,SO-20335_90036
CA-2014-146990,2019-11-01,2019-11-02,BP-11095,BP-11095_10024
CA-2016-116526,2021-08-26,2021-08-30,JA-15970,JA-15970_48227
CA-2017-158561,2022-11-05,2022-11-10,BB-11545,BB-11545_33311
CA-2017-165099,2022-12-05,2022-12-07,DK-13375,DK-13375_79605
CA-2015-109386,2020-11-01,2020-11-06,RH-19600,RH-19600_23666
CA-2015-166800,2020-11-12,2020-11-19,AG-10300,AG-10300_89115
CA-2017-117443,2022-12-17,2022-12-19,JB-15400,JB-15400_61107
US-2016-134369,2021-09-10,2021-09-16,BC-11125,BC-11125_92677
CA-2017-123687,2022-05-20,2022-05-23,KC-16675,KC-16675_40214
CA-2015-104871,2020-03-23,2020-03-27,DR-12940,DR-12940_61761
CA-2014-133158,2019-08-13,2019-08-15,DW-13195,DW-13195_90045
CA-2014-126333,2019-12-17,2019-12-22,ME-18010,ME-18010_77642
CA-2015-141740,2020-10-25,2020-10-29,JF-15490,JF-15490_10009
CA-2014-119466,2019-12-09,2019-12-15,SP-20860,SP-20860_60623
CA-2015-154823,2020-08-14,2020-08-18,KN-16390,KN-16390_45503
US-2014-135881,2019-05-17,2019-05-21,GT-14710,GT-14710_10035
CA-2017-141201,2022-12-03,2022-12-05,DB-12910,DB-12910_93905
CA-2014-114790,2019-03-05,2019-03-07,FM-14215,FM-14215_40475
US-2016-154256,2021-06-17,2021-06-21,SM-20005,SM-20005_10035
CA-2014-124737,2019-08-17,2019-08-21,AP-10915,AP-10915_80219
US-2017-101840,2022-01-31,2022-02-06,SP-20545,SP-20545_10024
CA-2017-131653,2022-01-23,2022-01-30,RD-19585,RD-19585_10011
US-2016-157840,2021-12-14,2021-12-17,MC-17575,MC-17575_68025
CA-2016-145548,2021-11-05,2021-11-10,EB-13750,EB-13750_10011
CA-2017-119494,2022-11-03,2022-11-07,JE-15610,JE-15610_92105
CA-2014-124618,2019-04-26,2019-04-28,CS-11860,CS-11860_33801
CA-2017-161970,2022-09-16,2022-09-21,PB-19105,PB-19105_30080
CA-2017-103443,2022-12-11,2022-12-17,AT-10735,AT-10735_10009
